Time(s),Time(minute),Time(h),bottom1(C),bottom2(C),inlet(C),outlet(C),,,,TC1(C),TC2(C),TC3(C),,,,,
14294.835200,238.247253,3.970788,490.8267,492.0292,24.5365,28.6483,-9999,-59994.03,-9999,535.1873,561.1422,548.1668,-0.0498,-0.233,-0.4023,-44.677,-0.6727
14301.245440,238.354091,3.972568,490.6808,491.8518,24.4986,28.6471,-9999,-59994.03,-9999,535.0142,560.8901,547.925,-0.052,-0.2378,-0.4041,-45.0285,-0.6747
14307.655680,238.460928,3.974349,490.532,491.7203,24.5254,28.6411,-9999,-59994.03,-9999,534.844,560.7147,547.7487,-0.0512,-0.2397,-0.4053,-45.225,-0.6787
14314.065920,238.567765,3.976129,490.3851,491.5897,24.54,28.6423,-9999,-59994.03,-9999,534.693,560.5848,547.6283,-0.0488,-0.2371,-0.404,-45.0963,-0.6815
14320.476160,238.674603,3.977910,490.2419,491.4168,24.5016,28.6506,-9999,-59994.03,-9999,534.5149,560.4194,547.4609,-0.0467,-0.2324,-0.4024,-44.9354,-0.6821
14326.886400,238.781440,3.979691,490.094,491.2748,24.5238,28.6444,-9999,-59994.03,-9999,534.3486,560.2407,547.2818,-0.0471,-0.2334,-0.4,-44.793,-0.6827
14333.296640,238.888277,3.981471,489.9493,491.1444,24.5256,28.6377,-9999,-59994.03,-9999,534.1945,560.0738,547.1249,-0.0462,-0.2285,-0.3958,-44.2814,-0.6773
14339.706880,238.995115,3.983252,489.8018,490.9633,24.4931,28.6359,-9999,-59994.03,-9999,534.0175,559.9058,546.9646,-0.0445,-0.2273,-0.3928,-43.7842,-0.6731
14346.117120,239.101952,3.985033,489.6532,490.8488,24.5379,28.6352,-9999,-59994.03,-9999,533.8837,559.7253,546.8008,-0.0438,-0.2219,-0.3889,-43.6352,-0.6679
14352.527360,239.208789,3.986813,489.5085,490.679,24.4945,28.629,-9999,-59994.03,-9999,533.7065,559.5357,546.6249,-0.0459,-0.2247,-0.3945,-44.1558,-0.6668
14358.937600,239.315627,3.988594,489.3616,490.5372,24.5183,28.6191,-9999,-59994.03,-9999,533.5465,559.34,546.4409,-0.0477,-0.2267,-0.3949,-44.1061,-0.6627
14365.347840,239.422464,3.990374,489.2164,490.4034,24.5183,28.6138,-9999,-59994.03,-9999,533.3854,559.1589,546.2631,-0.0491,-0.2303,-0.3961,-44.2469,-0.666
14371.758080,239.529301,3.992155,489.068,490.222,24.4853,28.6083,-9999,-59994.03,-9999,533.2054,558.9908,546.093,-0.0495,-0.2351,-0.4,-44.9576,-0.6737
14378.168320,239.636139,3.993936,488.9224,490.0959,24.5224,28.6037,-9999,-59994.03,-9999,533.0502,558.7521,545.8586,-0.0517,-0.2394,-0.4024,-45.1145,-0.6776
14384.578560,239.742976,3.995716,488.7744,489.9585,24.5247,28.597,-9999,-59994.03,-9999,532.9016,558.577,545.6836,-0.0556,-0.246,-0.4088,-45.5748,-0.6843
14390.988800,239.849813,3.997497,488.626,489.7832,24.4806,28.5839,-9999,-59994.03,-9999,532.7222,558.4475,545.5658,-0.055,-0.2495,-0.4152,-45.8618,-0.6864
14397.399040,239.956651,3.999278,488.4808,489.6429,24.4986,28.5811,-9999,-59994.03,-9999,532.5565,558.2682,545.389,-0.0497,-0.2447,-0.4151,-45.6563,-0.6841
14403.809280,240.063488,4.001058,488.333,489.5181,24.5252,28.577,-9999,-59994.03,-9999,532.3998,558.0881,545.2145,-0.0523,-0.2482,-0.4197,-46.2997,-0.6906
14410.219520,240.170325,4.002839,488.1852,489.3432,24.4841,28.5736,-9999,-59994.03,-9999,532.2195,557.9088,545.0319,-0.0503,-0.2492,-0.4218,-46.9108,-0.6973
14416.629760,240.277163,4.004619,488.0405,489.1943,24.4956,28.5671,-9999,-59994.03,-9999,532.0575,557.7305,544.8615,-0.0462,-0.2425,-0.4186,-46.9608,-0.6975
14423.040000,240.384000,4.006400,487.8988,489.0785,24.5236,28.5588,-9999,-59994.03,-9999,531.9076,557.5428,544.6884,-0.0432,-0.2348,-0.4143,-46.5007,-0.6928
14429.450240,240.490837,4.008181,487.7514,488.9154,24.501,28.554,-9999,-59994.03,-9999,531.741,557.3574,544.5075,-0.0419,-0.2316,-0.4126,-46.1892,-0.6896
14435.860480,240.597675,4.009961,487.6088,488.7475,24.4756,28.5478,-9999,-59994.03,-9999,531.5555,557.1789,544.3404,-0.045,-0.2323,-0.4102,-46.0739,-0.6924
14442.270720,240.704512,4.011742,487.4017,488.5549,24.4252,28.4866,-9999,-59994.03,-9999,531.3427,556.9937,544.1545,-0.0438,-0.2268,-0.4029,-45.4246,-0.6879
14448.680960,240.811349,4.013522,487.2535,488.4274,24.4554,28.4836,-9999,-59994.03,-9999,531.1989,556.8232,543.991,-0.0401,-0.2198,-0.3924,-44.5124,-0.6784
14455.091200,240.918187,4.015303,487.1113,488.2719,24.4436,28.4698,-9999,-59994.03,-9999,531.0372,556.6398,543.8182,-0.0438,-0.2198,-0.3905,-43.857,-0.6713
14461.501440,241.025024,4.017084,486.9677,488.1029,24.4056,28.4659,-9999,-59994.03,-9999,530.8472,556.4571,543.6325,-0.0486,-0.2277,-0.3944,-43.8277,-0.6673
14467.911680,241.131861,4.018864,486.8222,487.9615,24.4178,28.4606,-9999,-59994.03,-9999,530.6866,556.2767,543.4556,-0.0511,-0.2316,-0.3958,-43.716,-0.6671
14474.321920,241.238699,4.020645,486.6729,487.8375,24.4476,28.4576,-9999,-59994.03,-9999,530.5333,556.0953,543.2843,-0.0553,-0.2383,-0.4014,-44.0596,-0.671
14480.732160,241.345536,4.022426,486.5239,487.6814,24.4277,28.4491,-9999,-59994.03,-9999,530.3583,555.9158,543.1088,-0.056,-0.2451,-0.4055,-44.3367,-0.6736
14487.142400,241.452373,4.024206,486.3815,487.5091,24.3961,28.4401,-9999,-59994.03,-9999,530.1786,555.7427,542.9349,-0.0565,-0.252,-0.4145,-45.4378,-0.684
14493.552640,241.559211,4.025987,486.2354,487.375,24.4127,28.4365,-9999,-59994.03,-9999,530.0238,555.5745,542.7684,-0.0526,-0.2511,-0.4195,-46.1011,-0.6897
14499.962880,241.666048,4.027767,486.0915,487.2504,24.4406,28.4457,-9999,-59994.03,-9999,529.8811,555.3987,542.5995,-0.0509,-0.2492,-0.4173,-45.982,-0.689
14506.373120,241.772885,4.029548,485.9436,487.0846,24.4129,28.439,-9999,-59994.03,-9999,529.7104,555.225,542.4307,-0.0533,-0.2489,-0.416,-46.0635,-0.6896
14512.783360,241.879723,4.031329,485.7975,486.9208,24.3938,28.4427,-9999,-59994.03,-9999,529.5327,555.0415,542.2561,-0.0517,-0.2444,-0.4167,-46.3373,-0.6923
14519.193600,241.986560,4.033109,485.6497,486.7937,24.4132,28.4314,-9999,-59994.03,-9999,529.374,554.8593,542.0771,-0.0509,-0.2429,-0.4179,-46.5413,-0.6929
14525.603840,242.093397,4.034890,485.504,486.6619,24.4363,28.4337,-9999,-59994.03,-9999,529.2233,554.6837,541.9129,-0.0525,-0.2419,-0.4166,-46.3588,-0.6903
14532.014080,242.200235,4.036671,485.3587,486.4902,24.4009,28.4181,-9999,-59994.03,-9999,529.0533,554.5087,541.7486,-0.0507,-0.2367,-0.4122,-45.8585,-0.6864
14538.424320,242.307072,4.038451,485.2141,486.3391,24.3899,28.4132,-9999,-59994.03,-9999,528.8801,554.3425,541.576,-0.0471,-0.2307,-0.4072,-45.1808,-0.6762
14544.834560,242.413909,4.040232,485.0621,486.2131,24.4222,28.4043,-9999,-59994.03,-9999,528.7391,554.1679,541.408,-0.0444,-0.2274,-0.4,-44.5341,-0.6734
14551.244800,242.520747,4.042012,484.9149,486.0674,24.4194,28.4024,-9999,-59994.03,-9999,528.5726,553.9925,541.2474,-0.0433,-0.2235,-0.3943,-44.4727,-0.674
14557.655040,242.627584,4.043793,484.7692,485.8889,24.3802,28.3965,-9999,-59994.03,-9999,528.3918,553.8109,541.0717,-0.0425,-0.2215,-0.3917,-44.1444,-0.6681
14564.065280,242.734421,4.045574,484.6244,485.7605,24.3991,28.3903,-9999,-59994.03,-9999,528.2499,553.6443,540.9034,-0.0446,-0.2232,-0.3925,-44.0197,-0.6642
14570.475520,242.841259,4.047354,484.4775,485.6302,24.4213,28.3794,-9999,-59994.03,-9999,528.1019,553.4758,540.7304,-0.0457,-0.2262,-0.3969,-44.2899,-0.6623
14576.885760,242.948096,4.049135,484.3301,485.4644,24.3839,28.3721,-9999,-59994.03,-9999,527.9146,553.305,540.5557,-0.0446,-0.2257,-0.3988,-44.5835,-0.6637
14583.296000,243.054933,4.050916,484.1846,485.3095,24.3765,28.3698,-9999,-59994.03,-9999,527.7484,553.1261,540.3924,-0.0464,-0.2272,-0.4002,-44.721,-0.6686
14589.706240,243.161771,4.052696,484.038,485.1913,24.4102,28.3592,-9999,-59994.03,-9999,527.612,552.9629,540.226,-0.0474,-0.228,-0.3974,-44.5211,-0.6713
14596.116480,243.268608,4.054477,483.8897,485.0225,24.3836,28.3519,-9999,-59994.03,-9999,527.4412,552.7836,540.0549,-0.0478,-0.2331,-0.3984,-44.4092,-0.6701
14602.526720,243.375445,4.056257,483.7462,484.8691,24.3668,28.3424,-9999,-59994.03,-9999,527.2637,552.6003,539.8816,-0.044,-0.2319,-0.3945,-43.9023,-0.661
14608.936960,243.482283,4.058038,483.5965,484.7492,24.4072,28.3319,-9999,-59994.03,-9999,527.1214,552.3725,539.6531,-0.0421,-0.2292,-0.3932,-43.3144,-0.6575
14615.347200,243.589120,4.059819,483.4514,484.5987,24.3977,28.3312,-9999,-59994.03,-9999,526.9543,552.1979,539.4864,-0.0425,-0.2279,-0.3905,-42.9145,-0.6546
14621.757440,243.695957,4.061599,483.3042,484.4285,24.3631,28.3229,-9999,-59994.03,-9999,526.7845,552.0352,539.3195,-0.0401,-0.2239,-0.3908,-43.1018,-0.6559
14628.167680,243.802795,4.063380,483.1556,484.2815,24.3608,28.316,-9999,-59994.03,-9999,526.6255,551.8506,539.1528,-0.0439,-0.2235,-0.3891,-42.9353,-0.6566
14634.577920,243.909632,4.065161,483.0077,484.1603,24.3917,28.3091,-9999,-59994.03,-9999,526.4806,551.7292,539.038,-0.0476,-0.2231,-0.3839,-42.4665,-0.6542
14640.988160,244.016469,4.066941,482.86,484.0122,24.3832,28.2971,-9999,-59994.03,-9999,526.3153,551.5611,538.8721,-0.0463,-0.2222,-0.382,-42.3139,-0.6506
14647.398400,244.123307,4.068722,482.7114,483.8371,24.3409,28.2902,-9999,-59994.03,-9999,526.1295,551.3335,538.6467,-0.0448,-0.2229,-0.3829,-41.8989,-0.6482
14653.808640,244.230144,4.070502,482.5665,483.7028,24.3649,28.287,-9999,-59994.03,-9999,525.9659,551.166,538.4736,-0.0436,-0.221,-0.3818,-41.6445,-0.6409
14660.218880,244.336981,4.072283,482.4155,483.5739,24.3839,28.2774,-9999,-59994.03,-9999,525.8113,550.9893,538.2982,-0.0425,-0.2201,-0.3777,-41.3084,-0.639
14666.629120,244.443819,4.074064,482.2646,483.4033,24.3458,28.2631,-9999,-59994.03,-9999,525.631,550.8313,538.1382,-0.0442,-0.223,-0.3817,-41.7201,-0.6421
14673.039360,244.550656,4.075844,482.1192,483.2418,24.3296,28.2691,-9999,-59994.03,-9999,525.4534,550.6594,537.9763,-0.0503,-0.2304,-0.3893,-42.4225,-0.6473
14679.449600,244.657493,4.077625,481.9748,483.117,24.3603,28.2548,-9999,-59994.03,-9999,525.305,550.4824,537.7987,-0.0525,-0.2318,-0.3937,-43.0905,-0.6524
14685.859840,244.764331,4.079406,481.8247,482.9757,24.3686,28.2424,-9999,-59994.03,-9999,525.1348,550.3007,537.6115,-0.0521,-0.2309,-0.3939,-43.0128,-0.6539
14692.270080,244.871168,4.081186,481.6781,482.7982,24.3343,28.2459,-9999,-59994.03,-9999,524.9531,550.1488,537.4548,-0.0474,-0.2255,-0.3873,-42.3725,-0.6471
14698.680320,244.978005,4.082967,481.5327,482.6566,24.3403,28.2486,-9999,-59994.03,-9999,524.7889,549.9688,537.2823,-0.0425,-0.2173,-0.3821,-42.1344,-0.638
14705.090560,245.084843,4.084747,481.3865,482.5376,24.3779,28.2442,-9999,-59994.03,-9999,524.6403,549.8032,537.115,-0.0421,-0.2173,-0.3809,-42.0087,-0.6375
14711.500800,245.191680,4.086528,481.2401,482.3827,24.3673,28.2477,-9999,-59994.03,-9999,524.4623,549.6199,536.9369,-0.0407,-0.2128,-0.3743,-41.5297,-0.6365
14717.911040,245.298517,4.088309,481.0902,482.2135,24.3419,28.258,-9999,-59994.03,-9999,524.2845,549.4528,536.7704,-0.0384,-0.2092,-0.37,-41.0098,-0.6349
14724.321280,245.405355,4.090089,480.9427,482.0908,24.3855,28.2649,-9999,-59994.03,-9999,524.1367,549.2778,536.5997,-0.0411,-0.2114,-0.368,-40.5164,-0.6263
14730.731520,245.512192,4.091870,480.7996,481.9325,24.3656,28.2799,-9999,-59994.03,-9999,523.9641,549.1013,536.4264,-0.0415,-0.2065,-0.3603,-39.3983,-0.6166
14737.141760,245.619029,4.093650,480.6525,481.7778,24.3633,28.2815,-9999,-59994.03,-9999,523.7947,548.9161,536.2614,-0.0391,-0.2003,-0.3548,-38.839,-0.6096
14743.552000,245.725867,4.095431,480.51,481.6634,24.4012,28.2826,-9999,-59994.03,-9999,523.6477,548.7446,536.0914,-0.0417,-0.2019,-0.3563,-39.0111,-0.6057
14749.962240,245.832704,4.097212,480.3658,481.4841,24.364,28.2889,-9999,-59994.03,-9999,523.4579,548.5724,535.9223,-0.0442,-0.2056,-0.3602,-39.5556,-0.6123
14756.372480,245.939541,4.098992,480.2274,481.3495,24.3892,28.3017,-9999,-59994.03,-9999,523.3118,548.4025,535.7636,-0.0464,-0.2102,-0.3686,-40.2793,-0.6194
14762.782720,246.046379,4.100773,480.085,481.2261,24.4155,28.3052,-9999,-59994.03,-9999,523.1585,548.2281,535.596,-0.0437,-0.2105,-0.369,-40.4113,-0.6239
14769.192960,246.153216,4.102554,479.9407,481.0652,24.3961,28.3082,-9999,-59994.03,-9999,522.9888,548.0659,535.4378,-0.0465,-0.2124,-0.3653,-40.3754,-0.6286
14775.603200,246.260053,4.104334,479.798,480.9041,24.3813,28.324,-9999,-59994.03,-9999,522.8229,547.8961,535.2816,-0.0494,-0.2147,-0.3656,-40.5412,-0.629
14782.013440,246.366891,4.106115,479.6553,480.7702,24.4,28.3325,-9999,-59994.03,-9999,522.6597,547.7205,535.108,-0.0486,-0.2203,-0.3721,-40.84,-0.6306
14788.423680,246.473728,4.107895,479.5056,480.6446,24.4309,28.3348,-9999,-59994.03,-9999,522.5075,547.5437,534.9406,-0.0457,-0.2237,-0.3763,-41.0753,-0.6316
14794.833920,246.580565,4.109676,479.3594,480.4951,24.4247,28.3415,-9999,-59994.03,-9999,522.3404,547.3729,534.7662,-0.0418,-0.2199,-0.3744,-40.8046,-0.6257
14801.244160,246.687403,4.111457,479.2088,480.3266,24.4014,28.3424,-9999,-59994.03,-9999,522.1663,547.2023,534.5956,-0.04,-0.2174,-0.3709,-39.874,-0.6144
14807.654400,246.794240,4.113237,479.0632,480.174,24.3908,28.3525,-9999,-59994.03,-9999,521.9892,547.0273,534.4273,-0.0417,-0.2141,-0.3654,-39.0818,-0.6077
14814.064640,246.901077,4.115018,478.9229,480.0455,24.4187,28.3555,-9999,-59994.03,-9999,521.8302,546.8555,534.2566,-0.0439,-0.2154,-0.3672,-39.1212,-0.6044
14820.474880,247.007915,4.116799,478.7703,479.9109,24.4395,28.3558,-9999,-59994.03,-9999,521.6804,546.6782,534.0894,-0.0443,-0.2179,-0.3735,-39.519,-0.6059
14826.885120,247.114752,4.118579,478.6191,479.7557,24.4374,28.3551,-9999,-59994.03,-9999,521.515,546.5086,533.917,-0.0429,-0.2196,-0.3747,-39.827,-0.6095
14833.295360,247.221589,4.120360,478.4735,479.5916,24.4129,28.3551,-9999,-59994.03,-9999,521.3405,546.3345,533.7562,-0.0386,-0.2139,-0.3695,-40.0164,-0.6145
14839.705600,247.328427,4.122140,478.3275,479.4331,24.4016,28.3599,-9999,-59994.03,-9999,521.1751,546.1656,533.5844,-0.0353,-0.206,-0.3625,-39.9722,-0.6126
14846.115840,247.435264,4.123921,478.1791,479.3015,24.4238,28.3571,-9999,-59994.03,-9999,521.0103,545.9786,533.4067,-0.0361,-0.204,-0.3601,-39.625,-0.61
14852.526080,247.542101,4.125702,478.0318,479.17,24.4476,28.3578,-9999,-59994.03,-9999,520.918,545.8109,533.2365,-0.0398,-0.2055,-0.3567,-38.9925,-0.6073
14858.936320,247.648939,4.127482,477.8873,479.0194,24.4506,28.3624,-9999,-59994.03,-9999,520.7548,545.6448,533.0688,-0.0455,-0.2085,-0.3546,-38.3935,-0.6055
14865.346560,247.755776,4.129263,477.7395,478.8585,24.424,28.3571,-9999,-59994.03,-9999,520.5772,545.4744,532.8977,-0.0426,-0.2075,-0.3542,-38.7454,-0.6061
14871.756800,247.862613,4.131044,477.5931,478.7011,24.412,28.3576,-9999,-59994.03,-9999,520.3998,545.2983,532.7231,-0.0404,-0.2065,-0.3541,-38.9736,-0.6089
14878.167040,247.969451,4.132824,477.446,478.5639,24.4217,28.359,-9999,-59994.03,-9999,520.2421,545.1235,532.5537,-0.0362,-0.1983,-0.3459,-38.2253,-0.6049
14884.577280,248.076288,4.134605,477.3034,478.4391,24.4513,28.3592,-9999,-59994.03,-9999,520.0963,544.9562,532.3976,-0.0344,-0.1934,-0.3393,-37.4211,-0.5977
14890.987520,248.183125,4.136385,477.155,478.2955,24.4584,28.3539,-9999,-59994.03,-9999,519.9407,544.7806,532.223,-0.0329,-0.1908,-0.3351,-36.644,-0.5927
14897.397760,248.289963,4.138166,477.0062,478.1324,24.4372,28.3512,-9999,-59994.03,-9999,519.764,544.5951,532.0497,-0.0378,-0.1965,-0.337,-36.6305,-0.5959
14903.808000,248.396800,4.139947,476.8639,477.9742,24.4171,28.3594,-9999,-59994.03,-9999,519.6006,544.4149,531.9,-0.0433,-0.2033,-0.3456,-37.3438,-0.6013
14910.218240,248.503637,4.141727,476.7187,477.8351,24.4277,28.3567,-9999,-59994.03,-9999,519.4453,544.2342,531.7319,-0.0452,-0.2096,-0.3521,-37.7208,-0.6032
14916.628480,248.610475,4.143508,476.5679,477.7075,24.4531,28.3528,-9999,-59994.03,-9999,519.293,544.0596,531.5607,-0.0498,-0.2145,-0.3561,-38.0113,-0.6037
14923.038720,248.717312,4.145289,476.421,477.5687,24.4596,28.3514,-9999,-59994.03,-9999,519.132,543.8804,531.3804,-0.0504,-0.2178,-0.3608,-38.163,-0.6
14929.448960,248.824149,4.147069,476.3339,477.4657,24.5021,28.4048,-9999,-59994.03,-9999,518.9627,543.7194,531.22,-0.0482,-0.2174,-0.3655,-38.5491,-0.5976
14935.859200,248.930987,4.148850,476.1922,477.3063,24.4779,28.403,-9999,-59994.03,-9999,518.7923,543.5501,531.0528,-0.0471,-0.2213,-0.3691,-38.6091,-0.5939
14942.269440,249.037824,4.150630,475.9875,477.1125,24.4273,28.3457,-9999,-59994.03,-9999,518.6313,543.371,530.8854,-0.0443,-0.2191,-0.3631,-37.726,-0.5845
14948.679680,249.144661,4.152411,475.8415,476.9858,24.4526,28.3355,-9999,-59994.03,-9999,518.4843,543.1949,530.714,-0.0429,-0.2146,-0.356,-37.5493,-0.5812
14955.089920,249.251499,4.154192,475.757,476.9077,24.5263,28.3984,-9999,-59994.03,-9999,518.3265,543.0302,530.5533,-0.0408,-0.2088,-0.3519,-37.4988,-0.5837
14961.500160,249.358336,4.155972,475.6121,476.7454,24.4952,28.3981,-9999,-59994.03,-9999,518.1498,542.8512,530.3793,-0.0399,-0.2061,-0.3522,-37.6464,-0.5857
14967.910400,249.465173,4.157753,475.4691,476.5891,24.4795,28.4007,-9999,-59994.03,-9999,517.9861,542.6854,530.2194,-0.0412,-0.2049,-0.3526,-38.1264,-0.5893
14974.320640,249.572011,4.159534,475.3266,476.4527,24.4906,28.408,-9999,-59994.03,-9999,517.8382,542.511,530.0521,-0.0366,-0.2003,-0.3511,-38.3555,-0.5917
14980.730880,249.678848,4.161314,475.1808,476.3253,24.5192,28.4057,-9999,-59994.03,-9999,517.6925,542.3361,529.8886,-0.0377,-0.2001,-0.3454,-37.8002,-0.5878
14987.141120,249.785685,4.163095,475.0376,476.1841,24.5226,28.4041,-9999,-59994.03,-9999,517.5417,542.1626,529.7214,-0.038,-0.2019,-0.3443,-37.5427,-0.5876
14993.551360,249.892523,4.164875,474.892,476.0151,24.4855,28.4034,-9999,-59994.03,-9999,517.3722,541.9939,529.5535,-0.0379,-0.2017,-0.3414,-37.1265,-0.5834
14999.961600,249.999360,4.166656,474.7503,475.8678,24.4804,28.4034,-9999,-59994.03,-9999,517.2072,541.8254,529.3841,-0.0343,-0.201,-0.3418,-37.1591,-0.5825
15006.371840,250.106197,4.168437,474.6047,475.7456,24.5173,28.3988,-9999,-59994.03,-9999,517.0701,541.6513,529.2121,-0.036,-0.2034,-0.3482,-37.3405,-0.5828
15012.782080,250.213035,4.170217,474.46,475.5998,24.5139,28.3979,-9999,-59994.03,-9999,516.9152,541.4774,529.0438,-0.0397,-0.2081,-0.3551,-37.6967,-0.5845
15019.192320,250.319872,4.171998,474.3184,475.4305,24.4781,28.3968,-9999,-59994.03,-9999,516.7451,541.3085,528.8881,-0.0402,-0.2098,-0.3568,-37.5507,-0.5851
15025.602560,250.426709,4.173778,474.1747,475.2935,24.4878,28.3919,-9999,-59994.03,-9999,516.59,541.1281,528.7128,-0.0404,-0.2084,-0.3552,-37.2557,-0.5831
15032.012800,250.533547,4.175559,474.0326,475.1797,24.5229,28.3903,-9999,-59994.03,-9999,516.4548,540.9467,528.5399,-0.0403,-0.2054,-0.3543,-37.0753,-0.5838
15038.423040,250.640384,4.177340,473.8873,475.0172,24.4954,28.3843,-9999,-59994.03,-9999,516.2747,540.7706,528.3711,-0.0341,-0.1973,-0.3486,-36.8521,-0.5804
15044.833280,250.747221,4.179120,473.7428,474.8543,24.4733,28.3786,-9999,-59994.03,-9999,516.1071,540.5919,528.2041,-0.0345,-0.1962,-0.347,-36.7498,-0.5781
15051.243520,250.854059,4.180901,473.5985,474.742,24.516,28.3761,-9999,-59994.03,-9999,515.9754,540.4326,528.0447,-0.0353,-0.1948,-0.3471,-36.7956,-0.5747
15057.653760,250.960896,4.182682,473.4568,474.5964,24.5086,28.3699,-9999,-59994.03,-9999,515.8207,540.2689,527.8782,-0.0325,-0.1939,-0.3471,-37.0932,-0.5786
15064.064000,251.067733,4.184462,473.3112,474.423,24.4721,28.3685,-9999,-59994.03,-9999,515.6386,540.0952,527.7151,-0.0338,-0.1938,-0.3456,-37.1964,-0.5804
15070.474240,251.174571,4.186243,473.1689,474.2993,24.5005,28.365,-9999,-59994.03,-9999,515.4996,539.9318,527.5544,-0.0349,-0.1938,-0.3425,-37.2035,-0.5811
15076.884480,251.281408,4.188023,473.0226,474.1644,24.5079,28.3572,-9999,-59994.03,-9999,515.3513,539.7522,527.3924,-0.0329,-0.1913,-0.3372,-36.8714,-0.578
15083.294720,251.388245,4.189804,472.8786,473.9923,24.4682,28.3522,-9999,-59994.03,-9999,515.1756,539.5713,527.2223,-0.0348,-0.1947,-0.3363,-36.4229,-0.5754
15089.704960,251.495083,4.191585,472.7354,473.8704,24.4963,28.3423,-9999,-59994.03,-9999,515.0344,539.4037,527.057,-0.0387,-0.1967,-0.3357,-36.4309,-0.574
15096.115200,251.601920,4.193365,472.5939,473.7355,24.5053,28.3446,-9999,-59994.03,-9999,514.8843,539.2335,526.8874,-0.0402,-0.1998,-0.3403,-36.7115,-0.576
15102.525440,251.708757,4.195146,472.4503,473.5656,24.4677,28.3423,-9999,-59994.03,-9999,514.7084,539.0591,526.7197,-0.0396,-0.2026,-0.3484,-37.6218,-0.5844
15108.935680,251.815595,4.196927,472.3051,473.4369,24.4841,28.3338,-9999,-59994.03,-9999,514.5716,538.887,526.5642,-0.0401,-0.2074,-0.3591,-38.4627,-0.5908
15115.345920,251.922432,4.198707,472.1562,473.3105,24.5123,28.3338,-9999,-59994.03,-9999,514.4307,538.7117,526.4018,-0.0476,-0.2149,-0.3696,-39.566,-0.6003
15121.756160,252.029269,4.200488,472.0179,473.145,24.4728,28.3271,-9999,-59994.03,-9999,514.2643,538.5529,526.2393,-0.0477,-0.2174,-0.3698,-39.8553,-0.6071
15128.166400,252.136107,4.202268,471.8758,472.9998,24.4707,28.3349,-9999,-59994.03,-9999,514.1046,538.3787,526.0762,-0.0461,-0.2172,-0.3689,-40.1017,-0.6109
15134.576640,252.242944,4.204049,471.7336,472.884,24.5044,28.3253,-9999,-59994.03,-9999,513.9667,538.2168,525.9057,-0.0436,-0.2153,-0.3672,-40.0502,-0.6101
15140.986880,252.349781,4.205830,471.5856,472.715,24.47,28.3225,-9999,-59994.03,-9999,513.7951,538.0481,525.7472,-0.0442,-0.2163,-0.373,-40.4463,-0.6158
15147.397120,252.456619,4.207610,471.4453,472.5659,24.4613,28.3151,-9999,-59994.03,-9999,513.6335,537.8862,525.584,-0.0415,-0.2144,-0.3731,-40.6008,-0.6144
15153.807360,252.563456,4.209391,471.3054,472.4492,24.4986,28.311,-9999,-59994.03,-9999,513.4976,537.7144,525.4186,-0.0413,-0.2136,-0.3681,-39.8792,-0.6063
15160.217600,252.670293,4.211172,471.1563,472.2981,24.4813,28.3034,-9999,-59994.03,-9999,513.3271,537.5508,525.2559,-0.0401,-0.2074,-0.3644,-39.2266,-0.6031
15166.627840,252.777131,4.212952,471.0187,472.1354,24.4495,28.2986,-9999,-59994.03,-9999,513.163,537.3937,525.1019,-0.0372,-0.2034,-0.3624,-39.2107,-0.6052
15173.038080,252.883968,4.214733,470.8729,472.0108,24.4758,28.294,-9999,-59994.03,-9999,513.0168,537.2145,524.9316,-0.0388,-0.2027,-0.3597,-39.2034,-0.606
15179.448320,252.990805,4.216513,470.7286,471.8808,24.4929,28.2866,-9999,-59994.03,-9999,512.8704,537.0543,524.7736,-0.0364,-0.198,-0.3575,-38.9134,-0.6055
15185.858560,253.097643,4.218294,470.5883,471.7126,24.4566,28.2813,-9999,-59994.03,-9999,512.6981,536.8891,524.6113,-0.0349,-0.1984,-0.3589,-39.1328,-0.6099
15192.268800,253.204480,4.220075,470.4477,471.5718,24.4576,28.2744,-9999,-59994.03,-9999,512.5388,536.7139,524.4352,-0.0383,-0.2018,-0.3607,-39.2861,-0.6128
15198.679040,253.311317,4.221855,470.3045,471.4586,24.4913,28.2708,-9999,-59994.03,-9999,512.3971,536.5517,524.275,-0.0404,-0.2033,-0.3599,-38.9963,-0.61
15205.089280,253.418155,4.223636,470.1617,471.2944,24.4647,28.2606,-9999,-59994.03,-9999,512.2244,536.3817,524.111,-0.0404,-0.2076,-0.3605,-38.9294,-0.6084
15211.499520,253.524992,4.225417,470.0236,471.1398,24.4428,28.262,-9999,-59994.03,-9999,512.0607,536.21,523.9492,-0.0419,-0.2138,-0.3666,-39.672,-0.614
15217.909760,253.631829,4.227197,469.8771,471.0242,24.4781,28.2602,-9999,-59994.03,-9999,511.9263,536.0356,523.7891,-0.0414,-0.211,-0.3658,-39.399,-0.6113
15224.320000,253.738667,4.228978,469.7334,470.8744,24.464,28.2514,-9999,-59994.03,-9999,511.7632,535.8662,523.6166,-0.0406,-0.2034,-0.3569,-38.5725,-0.6017
15230.730240,253.845504,4.230758,469.5915,470.7146,24.4382,28.2535,-9999,-59994.03,-9999,511.6031,535.6997,523.4617,-0.0374,-0.197,-0.3536,-38.2,-0.6007
15237.140480,253.952341,4.232539,469.3929,470.5333,24.3977,28.1858,-9999,-59994.03,-9999,511.4602,535.5281,523.3006,-0.0347,-0.1955,-0.3517,-38.3375,-0.6022
